ticker,company,sector,sub_industry,cik,legal_name,lei,ultimate_parent_lei,gics_sector,gics_sub_industry,hq_state,market_cap_usd,shares_outstanding,scope1_tco2e,scope1_tco2e_fy,ghg_facility_count,ghg_facility_count_fy,grid_intensity_kgco2e_per_mwh,grid_intensity_kgco2e_per_mwh_fy,cogs_usd,cogs_usd_fy,energy_cost_usd,energy_cost_usd_fy,revenue_usd,revenue_usd_fy,ebit_usd,ebit_usd_fy,ebitda_usd,ebitda_usd_fy,free_cash_flow_usd,free_cash_flow_usd_fy,capex_usd,capex_usd_fy,rnd_expense_usd,rnd_expense_usd_fy,sbti_target_validated,sbti_target_type,target_year,target_baseline_year,target_reduction_pct,target_scope_coverage,risk_hitword_density,risk_hitword_density_fy,has_climate_oversight_committee,has_third_party_assurance,assurance_level,emissions_boundary_stated,has_clawback_policy,has_psu_plan,performance_period_years,independent_director_count,board_size,lead_independent_director,buybacks_usd,buybacks_usd_fy,dividends_paid_usd,dividends_paid_usd_fy,penalty_total_usd,penalty_total_usd_fy,penalty_count,penalty_count_fy,flows_all_target_year
BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,0000764478,Best Buy,HL5XPTVRV0O8TUN5LL90,,Consumer Discretionary,Computer & Electronics Retail,Minnesota,19043274752.0,209100000.0,,,,,339.0806,2023,32318000000.0,2025,,,41691000000.0,2025,1389000000.0,2025,2220000000.0,2025,1258000000.0,2025,704000000.0,2025,,,0.0,near-term,2030.0,,,,,,,,,,1.0,0.0,3.0,12.0,13.0,1.0,273000000.0,2025,801000000.0,2025,199821.0,2026,3.0,2026,False
BDX,Becton Dickinson,Health Care,Health Care Equipment,0000010795,Becton Dickinson,ICE2EP6D98PQUILVRZ91,,Health Care,Health Care Equipment,New Jersey,48443998208.0,288509000.0,,,,,212.4217,2023,11915000000.0,2025,,,21840000000.0,2025,2579000000.0,2025,5041000000.0,2025,2670000000.0,2025,760000000.0,2025,1265000000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,0.0,1000000000.0,2025,1196000000.0,2025,58794.0,2026,8.0,2026,False
BEN,Franklin Resources,Financials,Asset Management & Custody Banks,0000038777,Franklin Resources,,,Financials,Asset Management & Custody Banks,California,17096787968.0,520951796.0,,,,,178.4824,2023,,,,,8770700000.0,2025,604100000.0,2025,729400000.0,2025,911600000.0,2025,154500000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,8.0,11.0,1.0,240300000.0,2025,683700000.0,2025,0.0,2026,0.0,2026,False
BF.B,Brown–Forman,Consumer Staples,Distillers & Vintners,0000014693,Brown–Forman,549300873K3LXF7ARU34,,Consumer Staples,Distillers & Vintners,Kentucky,12031420416.0,466733000.0,90072.8,2023,2.0,2023,786.9867,2023,1550000000.0,2025,,,3928000000.0,2025,1001000000.0,2025,1093000000.0,2025,893000000.0,2025,107000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,6.0,11.0,1.0,400000000.0,2025,427000000.0,2025,0.0,2026,0.0,2026,False
BG,Bunge Global,Consumer Staples,Agricultural Products & Services,0001996862,Bunge Global,254900IVXSV9K0B7PO26,,Consumer Staples,Agricultural Products & Services,Missouri,23517302784.0,166466940.0,,,,,655.0494,2023,66920000000.0,2025,,,70329000000.0,2025,1134000000.0,2025,1837000000.0,2025,-879000000.0,2025,1723000000.0,2025,28000000.0,2025,0.0,,,,,,,,1.0,1.0,reasonable,1.0,1.0,1.0,3.0,,,1.0,551000000.0,2025,459000000.0,2025,0.0,2026,0.0,2026,False
BIIB,Biogen,Health Care,Biotechnology,0000875045,Biogen,W8J5WZB5IY3K0NDQT671,,Health Care,Biotechnology,Massachusetts,32084781056.0,146800000.0,28268.2,2023,1.0,2023,373.0301,2023,2404200000.0,2025,,,9890600000.0,2025,1556500000.0,2025,2336400000.0,2025,2050800000.0,2025,153800000.0,2025,,,0.0,commitment,,,,,,,,,,,1.0,1.0,3.0,9.0,10.0,0.0,0.0,2024,,,0.0,2026,6.0,2026,False
BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0001075531,Booking Holdings,FXM8FAOHMYDIPD38UZ17,,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Connecticut,130680094720.0,32639000.0,,,,,244.1532,2023,,,,,26917000000.0,2025,8825000000.0,2025,9448000000.0,2025,9087000000.0,2025,322000000.0,2025,,,1.0,near-term,2030.0,2019.0,95.0,1 and 2,,,,,,,1.0,1.0,3.0,10.0,11.0,1.0,6440000000.0,2025,1248000000.0,2025,0.0,2026,0.0,2026,False
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,0001701605,Baker Hughes,549300XU3XH6F05YEQ93,,Energy,Oil & Gas Equipment & Services,Texas,58627330048.0,992674071.0,,,,,348.5027,2023,,,,,27733000000.0,2025,2877000000.0,2025,4065000000.0,2025,2537000000.0,2025,1273000000.0,2025,600000000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,384000000.0,2025,910000000.0,2025,69748.0,2026,16.0,2026,False
BLDR,Builders FirstSource,Industrials,Building Products,0001316835,Builders FirstSource,549300W0SKP6L3H7DP63,,Industrials,Building Products,Texas,6495598080.0,110585000.0,,,,,348.5027,2023,10574861000.0,2025,,,15190638000.0,2025,786276000.0,2025,1377708000.0,2025,853284000.0,2025,362602000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,11.0,13.0,0.0,413958000.0,2025,,,0.0,2026,1.0,2026,False
BLK,BlackRock,Financials,Asset Management & Custody Banks,0002012383,BlackRock,529900VBK42Y5HHRMD23,,Financials,Asset Management & Custody Banks,New York,175417425920.0,155069171.0,187749.9,2023,1.0,2023,210.982,2023,,,,,24216000000.0,2025,7045000000.0,2025,8171000000.0,2025,3552000000.0,2025,375000000.0,2025,,,0.0,,,,,,,,,,,,1.0,0.0,3.0,,,1.0,1930000000.0,2024,3101000000.0,2024,0.0,2026,0.0,2026,False
BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,0000014272,Bristol Myers Squibb,HLYYNH7UQUORYSJQCN42,,Health Care,Pharmaceuticals,New York,129998356480.0,2039000000.0,95102.7,2023,2.0,2023,210.982,2023,13936000000.0,2025,,,48194000000.0,2025,9328000000.0,2025,13339000000.0,2025,12845000000.0,2025,1311000000.0,2025,9951000000.0,2025,1.0,near-term,2033.0,2022.0,54.6,1 and 2,,,,1.0,reasonable,,1.0,1.0,3.0,,,1.0,0.0,2025,5045000000.0,2025,21215.0,2026,9.0,2026,False
BNY,BNY Mellon,Financials,Asset Management & Custody Banks,0001390777,BNY Mellon,,,Financials,Asset Management & Custody Banks,New York,110365483008.0,688236337.0,,,,,210.982,2023,,,,,20080000000.0,2025,,,,,5177000000.0,2025,1553000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,3535000000.0,2025,1447000000.0,2025,0.0,2026,0.0,2026,False
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,0001383312,Broadridge Financial Solutions,549300KZDJZQ2YIHRC28,,Industrials,Data Processing & Outsourced Services,New York,19126018048.0,117100000.0,,,,,210.982,2023,4752300000.0,2025,,,6889100000.0,2025,1188600000.0,2025,1319300000.0,2025,1127500000.0,2025,43800000.0,2025,,,1.0,net-zero,2033.0,2023.0,54.6,1 and 2,,,,,,,1.0,1.0,2.0,,,1.0,134900000.0,2025,402300000.0,2025,0.0,2026,0.0,2026,False
BRK.B,Berkshire Hathaway,Financials,Multi-Sector Holdings,0001067983,Berkshire Hathaway,5493000C01ZX7D35SD85,,Financials,Multi-Sector Holdings,Nebraska,1092553998336.0,1408035161.0,52955850.8,2023,127.0,2023,461.827,2023,,,,,371444000000.0,2025,82459000000.0,2025,95935000000.0,2025,25042000000.0,2025,20927000000.0,2025,,,0.0,,,,,,,,,,,,0.0,0.0,,,,1.0,2918000000.0,2024,,,0.0,2026,0.0,2026,False
BRO,Brown & Brown,Financials,Insurance Brokers,0000079282,Brown & Brown,549300PC8KTJ71XKFY89,,Financials,Insurance Brokers,Florida,22147860480.0,336000000.0,,,,,356.816,2023,,,,,5902000000.0,2025,1371000000.0,2025,,,1382000000.0,2025,68000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,100000000.0,2025,193000000.0,2025,0.0,2026,0.0,2026,False
BSX,Boston Scientific,Health Care,Health Care Equipment,0000885725,Boston Scientific,Y6ZDD9FP4P8JSSJMW954,,Health Care,Health Care Equipment,Massachusetts,62287884288.0,1494500000.0,,,,,373.0301,2023,6221000000.0,2025,,,20074000000.0,2025,3613000000.0,2025,4981000000.0,2025,3658000000.0,2025,876000000.0,2025,,,1.0,near-term,2030.0,2019.0,46.2,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,0.0,2022,0.0,2024,11186.0,2026,3.0,2026,False
BX,Blackstone Inc.,Financials,Asset Management & Custody Banks,0001393818,Blackstone Inc.,5299004LW4QWGZUB8Y96,,Financials,Asset Management & Custody Banks,New York,153607716864.0,748688068.0,23084.7,2017,1.0,2017,210.982,2023,,,,,14450265000.0,2025,7171646000.0,2025,,,4547458000.0,2025,115703000.0,2025,,,0.0,,,,,,,,,,,,,,,,,,,,6013385000.0,2025,0.0,2026,0.0,2026,False
BXP,"BXP, Inc.",Real Estate,Office REITs,0001037540,"BXP, Inc.",549300OF70FSEUQBT254,,Real Estate,Office REITs,Massachusetts,11702768640.0,158548298.0,,,,,373.0301,2023,,,,,3482279000.0,2025,908110000.0,2025,1820198000.0,2025,,,,,,,0.0,near-term,2030.0,2018.0,73.57,1 and 2,,,,,,1.0,1.0,0.0,3.0,,,1.0,,,643107000.0,2025,0.0,2026,2.0,2026,False
C,Citigroup,Financials,Diversified Banks,0000831001,Citigroup,6SHGI4ZSSLCXXQSBB395,,Financials,Diversified Banks,New York,232861794304.0,1873100000.0,,,,,210.982,2023,,,,,85225000000.0,2025,19828000000.0,2025,24201000000.0,2025,-74152000000.0,2025,6520000000.0,2025,,,0.0,,,,,,,,1.0,,,,1.0,1.0,3.0,,,1.0,13250000000.0,2025,5372000000.0,2025,0.0,2026,2.0,2026,False
CAH,Cardinal Health,Health Care,Health Care Distributors,0000721371,Cardinal Health,CCU46N3GJMF4OK4N7U60,,Health Care,Health Care Distributors,Ohio,54555291648.0,242000000.0,,,,,482.5511,2023,214410000000.0,2025,,,222578000000.0,2025,2275000000.0,2025,3065000000.0,2025,1850000000.0,2025,547000000.0,2025,,,0.0,near-term,2030.0,2019.0,50.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,765000000.0,2025,494000000.0,2025,13000.0,2026,14.0,2026,False
CARR,Carrier Global,Industrials,Building Products,0001783180,Carrier Global,549300JE3W6CWY2NAN77,,Industrials,Building Products,Florida,47365718016.0,836141122.0,,,,,356.816,2023,16505000000.0,2024,,,21747000000.0,2025,2172000000.0,2025,3446000000.0,2025,2121000000.0,2025,392000000.0,2025,625000000.0,2025,1.0,near-term,2030.0,2021.0,42.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,2892000000.0,2025,772000000.0,2025,0.0,2026,0.0,2026,False
CASY,Casey's,Consumer Staples,Food Retail,0000726958,Casey's,,,Consumer Staples,Food Retail,Iowa,22747873280.0,36904285.0,,,,,285.8481,2023,,,,,17561101000.0,2025,,,,,721620000.0,2025,655920000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,10.0,11.0,1.0,200505000.0,2025,83136000.0,2025,0.0,2026,2.0,2026,False
CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,0000018230,Caterpillar Inc.,WRJR7GS4GTRECRRTVX92,,Industrials,Construction Machinery & Heavy Transportation Equipment,Texas,376276058112.0,465300000.0,456901.7,2023,7.0,2023,348.5027,2023,49000000.0,2025,,,67589000000.0,2025,11151000000.0,2025,13413000000.0,2025,8918000000.0,2025,2821000000.0,2025,2148000000.0,2025,0.0,,,,,,,,,1.0,limited,,1.0,1.0,3.0,,,1.0,5190000000.0,2025,2749000000.0,2025,0.0,2026,4.0,2026,False
CB,Chubb Limited,Financials,Property & Casualty Insurance,0000896159,Chubb Limited,E0JAN6VLUDI1HITHT809,,Financials,Property & Casualty Insurance,Switzerland,130496806912.0,391101227.0,,,,,,,,,,,59402000000.0,2025,13044000000.0,2025,,,,,,,,,0.0,,,,,,,,1.0,1.0,reasonable,,1.0,1.0,3.0,,,1.0,3694000000.0,2025,1505000000.0,2025,0.0,2026,0.0,2026,False
CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,0001374310,Cboe Global Markets,529900RLNSGA90UPEH54,,Financials,Financial Exchanges & Data,Illinois,29349294080.0,104647739.0,,,,,213.9618,2023,2285100000.0,2025,,,4714200000.0,2025,1467100000.0,2025,1589500000.0,2025,1681600000.0,2025,71000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,66700000.0,2025,284300000.0,2025,0.0,2026,0.0,2026,False
CBRE,CBRE Group,Real Estate,Real Estate Services,0001138118,CBRE Group,52990016II9MJ2OSWA10,,Real Estate,Real Estate Services,Texas,40688222208.0,295731478.0,,,,,348.5027,2023,32984000000.0,2025,,,40550000000.0,2025,1753000000.0,2025,2482000000.0,2025,1193000000.0,2025,366000000.0,2025,,,1.0,net-zero,2030.0,2019.0,50.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,968000000.0,2025,,,0.0,2026,0.0,2026,False
CCI,Crown Castle,Real Estate,Telecom Tower REITs,0001051470,Crown Castle,54930012H97VSM0I2R19,,Real Estate,Telecom Tower REITs,Texas,33045940224.0,435000000.0,,,,,348.5027,2023,113000000.0,2025,,,4264000000.0,2025,2075000000.0,2025,2765000000.0,2025,2875000000.0,2025,182000000.0,2025,,,0.0,,,,,,,,,1.0,limited,,1.0,1.0,3.0,,,1.0,-23000000.0,2025,-2080000000.0,2025,0.0,2026,2.0,2026,False
CCL,Carnival Corporation,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0000815097,Carnival Corporation,F1OF2ZSX47CR0BCWA982,,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Florida,31159517184.0,1402000000.0,,,,,356.816,2023,15638000000.0,2024,,,26622000000.0,2025,4483000000.0,2025,7273000000.0,2025,2607000000.0,2025,3611000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,9.0,11.0,0.0,0.0,2022,0.0,2022,0.0,2026,0.0,2026,False
CDNS,Cadence Design Systems,Information Technology,Application Software,0000813672,Cadence Design Systems,GCT7RXJOGLXPV0NXZY22,,Information Technology,Application Software,California,79690465280.0,271799000.0,,,,,178.4824,2023,,,,,5296759000.0,2025,1492042000.0,2025,1719870000.0,2025,1586910000.0,2025,141871000.0,2025,,,1.0,near-term,2030.0,2019.0,89.78,1 and 2,,,,,,,1.0,1.0,5.0,,,1.0,925034000.0,2025,,,0.0,2026,0.0,2026,False
CDW,CDW Corporation,Information Technology,Technology Distributors,0001402057,CDW Corporation,9845001B052ABF0B6755,,Information Technology,Technology Distributors,Illinois,19226429440.0,129400000.0,,,,,213.9618,2023,17550700000.0,2025,,,22424100000.0,2025,1655600000.0,2025,1951200000.0,2025,1088100000.0,2025,117100000.0,2025,,,0.0,near-term,2030.0,2022.0,42.0,1 and 2,,,,,,,1.0,1.0,3.0,8.0,9.0,1.0,653000000.0,2025,328600000.0,2025,0.0,2026,0.0,2026,False
CEG,Constellation Energy,Utilities,Electric Utilities,0001868275,Constellation Energy,,,Utilities,Electric Utilities,Maryland,100889026560.0,312000000.0,8941320.5,2023,10.0,2023,235.8781,2023,,,,,25533000000.0,2025,3086000000.0,2025,5687000000.0,2025,1288000000.0,2025,2949000000.0,2025,,,0.0,,,,,,,,1.0,,,1.0,1.0,1.0,3.0,,,1.0,400000000.0,2025,486000000.0,2025,6481.0,2026,8.0,2026,False
CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,0001324404,CF Industries,,,Materials,Fertilizers & Agricultural Chemicals,Illinois,20138565632.0,153552162.0,20579424.2,2023,6.0,2023,213.9618,2023,4360000000.0,2025,,,7084000000.0,2025,2300000000.0,2025,3198000000.0,2025,1802000000.0,2025,950000000.0,2025,,,0.0,,,,,,,,,,,1.0,1.0,0.0,3.0,,,1.0,1365000000.0,2025,326000000.0,2025,45342.0,2026,13.0,2026,False
CFG,Citizens Financial Group,Financials,Regional Banks,0000759944,Citizens Financial Group,2138004JDDA4ZQUPFW65,,Financials,Regional Banks,Rhode Island,29684541440.0,429242174.0,,,,,380.6256,2023,,,,,8247000000.0,2025,2328000000.0,2025,2806000000.0,2025,,,,,,,0.0,,,,,,,,,,,1.0,1.0,1.0,3.0,,,1.0,600000000.0,2025,755000000.0,2025,0.0,2026,0.0,2026,False
CHD,Church & Dwight,Consumer Staples,Household Products,0000313927,Church & Dwight,POOXSI30AWAQGYJZC921,,Consumer Staples,Household Products,New Jersey,22332747776.0,244300000.0,,,,,212.4217,2023,3428400000.0,2025,,,6203200000.0,2025,1077600000.0,2025,1325000000.0,2025,1093000000.0,2025,122400000.0,2025,145600000.0,2025,0.0,near-term,2031.0,2020.0,46.2,1 and 2,,,1.0,,,,1.0,1.0,3.0,10.0,11.0,1.0,900000000.0,2025,287200000.0,2025,0.0,2026,2.0,2026,False
CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,0001043277,C.H. Robinson,,,Industrials,Air Freight & Logistics,Minnesota,17852534784.0,118429000.0,,,,,339.0806,2023,,,,,16232763000.0,2025,794961000.0,2025,897779000.0,2025,894891000.0,2025,19628000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,,9.0,10.0,1.0,354652000.0,2025,301376000.0,2025,0.0,2026,0.0,2026,False
CHTR,Charter Communications,Communication Services,Cable & Satellite,0001091667,Charter Communications,0J0XRGZE3PBRFEZ7MV65,,Communication Services,Cable & Satellite,Connecticut,19646515200.0,137743676.0,,,,,244.1532,2023,,,,,54774000000.0,2025,12908000000.0,2025,21619000000.0,2025,4418000000.0,2025,11659000000.0,2025,,,0.0,,,,,,,,,,,,1.0,0.0,,12.0,13.0,1.0,5132000000.0,2025,,,0.0,2026,4.0,2026,False
CI,Cigna,Health Care,Health Care Services,0001739940,Cigna,,,Health Care,Health Care Services,Connecticut,74188161024.0,263464000.0,,,,,244.1532,2023,214991000000.0,2025,,,274900000000.0,2025,9200000000.0,2025,11975000000.0,2025,,,,,,,0.0,commitment,,,,,,,,1.0,limited,,1.0,0.0,3.0,,,1.0,3621000000.0,2025,401000000.0,2025,0.0,2026,0.0,2026,False
CIEN,Ciena,Information Technology,Communications Equipment,0000936395,Ciena,W0CZ7N0GH8UIGXDM1H41,,Information Technology,Communications Equipment,Maryland,49567752192.0,141016300.0,,,,,235.8781,2023,2764590000.0,2025,,,4769507000.0,2025,197531000.0,2025,197531000.0,2025,665292000.0,2025,140801000.0,2025,848329000.0,2025,0.0,near-term,2030.0,2019.0,80.6,1 and 2,,,,1.0,reasonable,,1.0,1.0,1.0,8.0,9.0,1.0,334507000.0,2025,,,0.0,2026,0.0,2026,False
CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,0000020286,Cincinnati Financial,254900Q4WEDMZBOZ0002,,Financials,Property & Casualty Insurance,Ohio,26060572672.0,157700000.0,,,,,482.5511,2023,,,,,12631000000.0,2025,2980000000.0,2025,3791000000.0,2021,3092000000.0,2025,20000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,205000000.0,2025,525000000.0,2025,0.0,2026,0.0,2026,False
CL,Colgate-Palmolive,Consumer Staples,Household Products,0000021665,Colgate-Palmolive,YMEGZFW4SBUSS5BQXF88,,Consumer Staples,Household Products,New York,69194604544.0,801239524.0,,,,,210.982,2023,8131000000.0,2025,,,20382000000.0,2025,3306000000.0,2025,3936000000.0,2025,3634000000.0,2025,564000000.0,2025,366000000.0,2025,1.0,near-term,2030.0,2020.0,90.0,"1, 2 and 3",,,,,,,1.0,1.0,3.0,,,1.0,1210000000.0,2025,,,942060.0,2026,4.0,2026,False
CLX,Clorox,Consumer Staples,Household Products,0000021076,Clorox,54930044KVSC06Z79I06,,Consumer Staples,Household Products,California,10612905984.0,122694263.0,,,,,178.4824,2023,3891000000.0,2025,,,7104000000.0,2025,1078000000.0,2025,1297000000.0,2025,761000000.0,2025,220000000.0,2025,121000000.0,2025,0.0,near-term,2030.0,2020.0,50.0,1 and 2,,,,1.0,reasonable,,1.0,1.0,3.0,,,1.0,332000000.0,2025,602000000.0,2025,7090.0,2026,9.0,2026,False
CMCSA,Comcast,Communication Services,Cable & Satellite,0001166691,Comcast,51M0QTTNCGUN7KFCFZ59,,Communication Services,Cable & Satellite,Pennsylvania,89425649664.0,3709000000.0,,,,,292.9175,2023,,,,,123707000000.0,2025,20672000000.0,2025,36882000000.0,2025,21893000000.0,2025,11750000000.0,2025,,,0.0,near-term,2030.0,2019.0,50.0,1 and 2,,,,,,,1.0,1.0,3.0,9.0,11.0,1.0,7155000000.0,2025,4894000000.0,2025,53808.0,2026,7.0,2026,False
CME,CME Group,Financials,Financial Exchanges & Data,0001156375,CME Group,,,Financials,Financial Exchanges & Data,Illinois,99078471680.0,360310000.0,,,,,213.9618,2023,,,,,6520600000.0,2025,4229500000.0,2025,4337000000.0,2025,4193600000.0,2025,83500000.0,2025,,,0.0,,,,,,,,,,,,1.0,0.0,3.0,,,1.0,,,3933000000.0,2025,0.0,2026,0.0,2026,False
CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,0001058090,Chipotle Mexican Grill,529900REP5VGTPCP1J71,,Consumer Discretionary,Restaurants,California,45808132096.0,1342616000.0,,,,,178.4824,2023,,,,,11925601000.0,2025,1935798000.0,2025,2297180000.0,2025,1447590000.0,2025,666336000.0,2025,,,0.0,near-term,2030.0,2019.0,50.0,1 and 2,,,,,,1.0,1.0,1.0,3.0,,,1.0,2425516000.0,2025,,,0.0,2026,0.0,2026,False
CMI,Cummins,Industrials,Construction Machinery & Heavy Transportation Equipment,0000026172,Cummins,ZUNI8PYC725B6H8JU438,,Industrials,Construction Machinery & Heavy Transportation Equipment,Indiana,76644696064.0,138700000.0,,,,,660.9703,2023,25154000000.0,2025,,,33670000000.0,2025,4025000000.0,2025,5130000000.0,2025,2386000000.0,2025,1235000000.0,2025,1396000000.0,2025,0.0,near-term,2030.0,2018.0,50.0,1 and 2,,,,,,,1.0,1.0,1.0,10.0,11.0,1.0,0.0,2024,1055000000.0,2025,1675086583.0,2026,34.0,2026,False
CMS,CMS Energy,Utilities,Multi-Utilities,0000811156,CMS Energy,549300IA9XFBAGNIBW29,,Utilities,Multi-Utilities,Michigan,21056706560.0,306400000.0,16989121.6,2023,14.0,2023,359.7763,2023,,,657000000.0,2025,8539000000.0,2025,1727000000.0,2025,3033000000.0,2025,-1519000000.0,2022,2374000000.0,2022,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,0.0,,,,,0.0,2026,1.0,2026,False
CNC,Centene Corporation,Health Care,Managed Health Care,0001071739,Centene Corporation,549300Z7JJ4TQSQGT333,,Health Care,Managed Health Care,Missouri,32811147264.0,491757000.0,,,,,655.0494,2023,2670000000.0,2025,,,194777000000.0,2025,-7623000000.0,2025,-6348000000.0,2025,4321000000.0,2025,767000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,475000000.0,2025,,,0.0,2026,0.0,2026,False
CNP,CenterPoint Energy,Utilities,Multi-Utilities,0001130310,CenterPoint Energy,21TPXMRRHFKOBHDC8J74,,Utilities,Multi-Utilities,Texas,25762549760.0,652869575.0,4192299.9,2023,10.0,2023,348.5027,2023,4000000.0,2025,,,9357000000.0,2025,2110000000.0,2025,3640000000.0,2025,-2384000000.0,2025,4870000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,,,574000000.0,2025,81500.0,2026,4.0,2026,False
COF,Capital One,Financials,Consumer Finance,0000927628,Capital One,,,Financials,Consumer Finance,Virginia,127788900352.0,625102271.0,,,,,243.5116,2023,,,,,53434000000.0,2025,2281000000.0,2025,7541000000.0,2025,26140000000.0,2025,1578000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,12.0,13.0,1.0,4099000000.0,2025,1516000000.0,2025,0.0,2026,1.0,2026,False
COHR,Coherent Corp.,Information Technology,Electronic Components,0000820318,Coherent Corp.,549300O5C25A0MMHHU33,,Information Technology,Electronic Components,Pennsylvania,59801288704.0,154755000.0,,,,,292.9175,2023,3766793000.0,2025,,,5810115000.0,2025,94181000.0,2025,647779000.0,2025,192764000.0,2025,440836000.0,2025,581924000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,0.0,2022,,,0.0,2026,1.0,2026,False
COIN,Coinbase,Financials,Financial Exchanges & Data,0001679788,Coinbase,549300QHD76EP6ZKTT48,,Financials,Financial Exchanges & Data,New York,46240059392.0,267836000.0,,,,,210.982,2023,,,,,7181325000.0,2025,1435441000.0,2025,1623869000.0,2025,-1588352000.0,2022,2933000.0,2022,1670605000.0,2025,0.0,,,,,,,,,,,,1.0,0.0,,7.0,9.0,1.0,790195000.0,2025,,,0.0,2026,0.0,2026,False
COO,Cooper Companies (The),Health Care,Health Care Supplies,0000711404,Cooper Companies (The),QJKMVPIGLH7530PCUE20,,Health Care,Health Care Supplies,California,10251272192.0,195900000.0,,,,,178.4824,2023,1410300000.0,2025,,,4092400000.0,2025,682900000.0,2025,1060300000.0,2025,433700000.0,2025,362400000.0,2025,172200000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,290100000.0,2025,0.0,2025,0.0,2026,0.0,2026,False
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,0001163165,ConocoPhillips,,,Energy,Oil & Gas Exploration & Production,Texas,165003706368.0,1253446000.0,1133099.9,2023,7.0,2023,348.5027,2023,22325000000.0,2025,,,58944000000.0,2025,12656000000.0,2025,24156000000.0,2025,18155000000.0,2022,10159000000.0,2022,78000000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,3.0,11.0,13.0,1.0,5018000000.0,2025,3995000000.0,2025,70718597.0,2026,60.0,2026,False
COR,Cencora,Health Care,Health Care Distributors,0001140859,Cencora,AI8GXW8LG5WK7E9UD086,,Health Care,Health Care Distributors,Pennsylvania,61364293632.0,193937673.0,,,,,292.9175,2023,309854280000.0,2025,,,321332819000.0,2025,2628601000.0,2025,3679676000.0,2025,3207139000.0,2025,667981000.0,2025,,,0.0,near-term,2032.0,2019.0,54.6,1 and 2,,,,,,,1.0,0.0,3.0,,,1.0,435471000.0,2025,437081000.0,2025,0.0,2026,0.0,2026,False
